  295.67, 1003.00
  295.94, 1003.00
  296.21, 1003.00
  296.48,  987.00
  296.75, 1125.00
  297.02, 1461.00
  297.28, 1635.00
  297.55, 1937.00
  297.82, 1809.00
  298.09, 1361.00
  298.36, 1545.00
  298.63, 1781.00
  298.89, 1603.00
  299.16, 1478.00
  299.43, 1586.00
  299.70, 1775.00
  299.97, 1560.00
  300.23, 1388.00
  300.50, 1561.00
  300.77, 1887.00
  301.04, 1729.00
  301.31, 1472.00
  301.58, 1503.00
  301.84, 1912.00
  302.11, 1863.00
  302.38, 1552.00
  302.65, 1712.00
  302.92, 2009.00
  303.19, 1812.00
  303.45, 1555.00
  303.72, 1392.00
  303.99, 1603.00
  304.26, 1545.00
  304.53, 1461.00
  304.79, 1657.00
  305.06, 1824.00
  305.33, 1722.00
  305.60, 1599.00
  305.87, 1673.00
  306.13, 1811.00
  306.40, 1639.00
  306.67, 1547.00
  306.94, 1651.00
  307.21, 1726.00
  307.48, 1680.00
  307.74, 1570.00
  308.01, 1502.00
  308.28, 1745.00
  308.55, 1770.00
  308.82, 1620.00
  309.08, 1610.00
  309.35, 1981.00
  309.62, 1667.00
  309.89, 1403.00
  310.16, 1443.00
  310.42, 1573.00
  310.69, 1512.00
  310.96, 1300.00
  311.23, 1434.00
  311.50, 1815.00
  311.76, 1700.00
  312.03, 1482.00
  312.30, 1585.00
  312.57, 1762.00
  312.84, 1569.00
  313.10, 1317.00
  313.37, 1518.00
  313.64, 1813.00
  313.91, 1934.00
  314.18, 1477.00
  314.44, 1602.00
  314.71, 1692.00
  314.98, 1602.00
  315.25, 1423.00
  315.52, 1673.00
  315.78, 1865.00
  316.05, 1625.00
  316.32, 1405.00
  316.59, 1452.00
  316.85, 1744.00
  317.12, 1580.00
  317.39, 1398.00
  317.66, 1442.00
  317.93, 1786.00
  318.19, 1688.00
  318.46, 1424.00
  318.73, 1421.00
  319.00, 1626.00
  319.26, 1652.00
  319.53, 1464.00
  319.80, 1603.00
  320.07, 1905.00
  320.34, 1838.00
  320.60, 1419.00
  320.87, 1487.00
  321.14, 1706.00
  321.41, 1656.00
  321.67, 1517.00
  321.94, 1620.00
  322.21, 1725.00
  322.48, 1745.00
  322.75, 1686.00
  323.01, 1723.00
  323.28, 1817.00
  323.55, 1737.00
  323.82, 1420.00
  324.08, 1634.00
  324.35, 1716.00
  324.62, 1633.00
  324.89, 1433.00
  325.15, 1453.00
  325.42, 1719.00
  325.69, 1863.00
  325.96, 1659.00
  326.23, 1815.00
  326.49, 2064.00
  326.76, 1853.00
  327.03, 1541.00
  327.30, 1729.00
  327.56, 2050.00
  327.83, 1744.00
  328.10, 1454.00
  328.37, 1628.00
  328.63, 1780.00
  328.90, 1673.00
  329.17, 1396.00
  329.44, 1581.00
  329.70, 1821.00
  329.97, 1676.00
  330.24, 1494.00
  330.51, 1594.00
