  295.67,  999.00
  295.94,  999.00
  296.21,  999.00
  296.48,  991.00
  296.75, 1177.00
  297.02, 1554.00
  297.28, 1722.00
  297.55, 2029.00
  297.82, 1924.00
  298.09, 1405.00
  298.36, 1604.00
  298.63, 1866.00
  298.89, 1683.00
  299.16, 1559.00
  299.43, 1670.00
  299.70, 1826.00
  299.97, 1598.00
  300.23, 1419.00
  300.50, 1612.00
  300.77, 1949.00
  301.04, 1794.00
  301.31, 1541.00
  301.58, 1581.00
  301.84, 2025.00
  302.11, 1962.00
  302.38, 1584.00
  302.65, 1757.00
  302.92, 2112.00
  303.19, 1890.00
  303.45, 1631.00
  303.72, 1444.00
  303.99, 1662.00
  304.26, 1602.00
  304.53, 1542.00
  304.79, 1759.00
  305.06, 1893.00
  305.33, 1800.00
  305.60, 1681.00
  305.87, 1758.00
  306.13, 1924.00
  306.40, 1724.00
  306.67, 1630.00
  306.94, 1750.00
  307.21, 1804.00
  307.48, 1764.00
  307.74, 1664.00
  308.01, 1568.00
  308.28, 1804.00
  308.55, 1877.00
  308.82, 1718.00
  309.08, 1656.00
  309.35, 2041.00
  309.62, 1734.00
  309.89, 1486.00
  310.16, 1513.00
  310.42, 1625.00
  310.69, 1530.00
  310.96, 1342.00
  311.23, 1484.00
  311.50, 1892.00
  311.76, 1774.00
  312.03, 1572.00
  312.30, 1694.00
  312.57, 1836.00
  312.84, 1619.00
  313.10, 1360.00
  313.37, 1565.00
  313.64, 1878.00
  313.91, 2036.00
  314.18, 1569.00
  314.44, 1693.00
  314.71, 1754.00
  314.98, 1673.00
  315.25, 1501.00
  315.52, 1786.00
  315.78, 1970.00
  316.05, 1701.00
  316.32, 1472.00
  316.59, 1510.00
  316.85, 1834.00
  317.12, 1669.00
  317.39, 1474.00
  317.66, 1497.00
  317.93, 1879.00
  318.19, 1813.00
  318.46, 1525.00
  318.73, 1476.00
  319.00, 1678.00
  319.26, 1718.00
  319.53, 1538.00
  319.80, 1702.00
  320.07, 1980.00
  320.34, 1891.00
  320.60, 1482.00
  320.87, 1563.00
  321.14, 1782.00
  321.41, 1748.00
  321.67, 1628.00
  321.94, 1716.00
  322.21, 1782.00
  322.48, 1816.00
  322.75, 1782.00
  323.01, 1831.00
  323.28, 1886.00
  323.55, 1824.00
  323.82, 1474.00
  324.08, 1705.00
  324.35, 1777.00
  324.62, 1703.00
  324.89, 1506.00
  325.15, 1494.00
  325.42, 1788.00
  325.69, 1977.00
  325.96, 1738.00
  326.23, 1833.00
  326.49, 2163.00
  326.76, 1957.00
  327.03, 1627.00
  327.30, 1809.00
  327.56, 2163.00
  327.83, 1850.00
  328.10, 1552.00
  328.37, 1724.00
  328.63, 1860.00
  328.90, 1769.00
  329.17, 1480.00
  329.44, 1648.00
  329.70, 1882.00
  329.97, 1728.00
  330.24, 1572.00
  330.51, 1671.00
  330.77, 1800.00
  331.04, 1670.00
  331.31, 1392.00
  331.58, 1632.00
  331.84, 1840.00
  332.11, 1923.00
  332.38, 1601.00
  332.65, 1656.00
  332.91, 1795.00
  333.18, 1711.00
  333.45, 1471.00
  333.72, 1609.00
  333.98, 1713.00
  334.25, 1641.00
  334.52, 1522.00
  334.79, 1554.00
  335.05, 1803.00
  335.32, 1696.00
  335.59, 1552.00
  335.86, 1577.00
  336.12, 1819.00
  336.39, 1705.00
  336.66, 1677.00
  336.93, 1755.00
  337.19, 1765.00
  337.46, 1633.00
  337.73, 1566.00
  337.99, 1682.00
  338.26, 1881.00
  338.53, 1824.00
  338.80, 1551.00
  339.06, 1566.00
  339.33, 1834.00
  339.60, 1711.00
  339.87, 1443.00
  340.13, 1549.00
  340.40, 1810.00
  340.67, 1662.00
  340.93, 1402.00
  341.20, 1481.00
  341.47, 1896.00
  341.74, 2161.00
  342.00, 2103.00
  342.27, 1605.00
  342.54, 1802.00
  342.81, 1693.00
  343.07, 1565.00
  343.34, 1903.00
  343.61, 2024.00
  343.87, 1733.00
  344.14, 1778.00
  344.41, 1542.00
