  295.67,  996.00
  295.94,  996.00
  296.21,  996.00
  296.48, 1008.00
  296.75, 1174.00
  297.02, 1566.00
  297.28, 1738.00
  297.55, 2059.00
  297.82, 1933.00
  298.09, 1418.00
  298.36, 1603.00
  298.63, 1862.00
  298.89, 1695.00
  299.16, 1564.00
  299.43, 1687.00
  299.70, 1851.00
  299.97, 1623.00
  300.23, 1451.00
  300.50, 1636.00
  300.77, 1966.00
  301.04, 1806.00
  301.31, 1581.00
  301.58, 1588.00
  301.84, 2024.00
  302.11, 1996.00
  302.38, 1604.00
  302.65, 1780.00
  302.92, 2153.00
  303.19, 1909.00
  303.45, 1637.00
  303.72, 1449.00
  303.99, 1670.00
  304.26, 1611.00
  304.53, 1559.00
  304.79, 1792.00
  305.06, 1933.00
  305.33, 1812.00
  305.60, 1689.00
  305.87, 1776.00
  306.13, 1928.00
  306.40, 1755.00
  306.67, 1656.00
  306.94, 1760.00
  307.21, 1828.00
  307.48, 1793.00
  307.74, 1680.00
  308.01, 1586.00
  308.28, 1824.00
  308.55, 1895.00
  308.82, 1754.00
  309.08, 1696.00
  309.35, 2086.00
  309.62, 1757.00
  309.89, 1487.00
  310.16, 1515.00
  310.42, 1620.00
  310.69, 1541.00
  310.96, 1357.00
  311.23, 1511.00
  311.50, 1923.00
  311.76, 1788.00
  312.03, 1597.00
  312.30, 1702.00
  312.57, 1861.00
  312.84, 1635.00
  313.10, 1378.00
  313.37, 1585.00
  313.64, 1871.00
  313.91, 2058.00
  314.18, 1565.00
  314.44, 1691.00
  314.71, 1763.00
  314.98, 1695.00
  315.25, 1519.00
  315.52, 1799.00
  315.78, 1985.00
  316.05, 1719.00
  316.32, 1500.00
  316.59, 1521.00
  316.85, 1831.00
  317.12, 1662.00
  317.39, 1481.00
  317.66, 1528.00
  317.93, 1883.00
  318.19, 1800.00
  318.46, 1530.00
  318.73, 1482.00
  319.00, 1689.00
  319.26, 1714.00
  319.53, 1542.00
  319.80, 1697.00
  320.07, 2000.00
  320.34, 1922.00
  320.60, 1488.00
  320.87, 1563.00
  321.14, 1775.00
  321.41, 1761.00
  321.67, 1637.00
  321.94, 1712.00
  322.21, 1791.00
  322.48, 1838.00
  322.75, 1826.00
  323.01, 1849.00
  323.28, 1907.00
  323.55, 1861.00
  323.82, 1510.00
  324.08, 1747.00
  324.35, 1788.00
  324.62, 1725.00
  324.89, 1513.00
  325.15, 1510.00
  325.42, 1811.00
  325.69, 2012.00
  325.96, 1770.00
  326.23, 1856.00
  326.49, 2180.00
  326.76, 1974.00
  327.03, 1649.00
  327.30, 1873.00
  327.56, 2205.00
  327.83, 1872.00
  328.10, 1596.00
  328.37, 1766.00
  328.63, 1861.00
  328.90, 1778.00
  329.17, 1490.00
  329.44, 1667.00
  329.70, 1894.00
  329.97, 1737.00
  330.24, 1580.00
  330.51, 1672.00
  330.77, 1842.00
  331.04, 1707.00
  331.31, 1412.00
  331.58, 1644.00
  331.84, 1845.00
  332.11, 1942.00
  332.38, 1622.00
  332.65, 1665.00
  332.91, 1814.00
  333.18, 1718.00
  333.45, 1495.00
  333.72, 1649.00
  333.98, 1747.00
  334.25, 1669.00
  334.52, 1551.00
  334.79, 1596.00
  335.05, 1848.00
  335.32, 1716.00
  335.59, 1552.00
  335.86, 1580.00
  336.12, 1839.00
  336.39, 1731.00
  336.66, 1722.00
  336.93, 1786.00
  337.19, 1785.00
  337.46, 1663.00
  337.73, 1600.00
  337.99, 1717.00
  338.26, 1893.00
  338.53, 1839.00
  338.80, 1569.00
  339.06, 1587.00
  339.33, 1825.00
  339.60, 1721.00
  339.87, 1473.00
  340.13, 1522.00
  340.40, 1756.00
  340.67, 1679.00
  340.93, 1416.00
  341.20, 1486.00
  341.47, 1926.00
  341.74, 2221.00
  342.00, 2152.00
  342.27, 1606.00
  342.54, 1824.00
  342.81, 1727.00
  343.07, 1584.00
  343.34, 1901.00
  343.61, 2030.00
  343.87, 1746.00
  344.14, 1795.00
  344.41, 1541.00
  344.68, 1713.00
  344.94, 1673.00
  345.21, 1453.00
  345.48, 1540.00
  345.74, 1845.00
  346.01, 1627.00
  346.28, 1574.00
  346.55, 1701.00
  346.81, 1978.00
  347.08, 1689.00
  347.35, 1470.00
  347.61, 1621.00
  347.88, 1811.00
  348.15, 1740.00
  348.42, 1582.00
  348.68, 1784.00
  348.95, 1769.00
  349.22, 1637.00
  349.48, 1363.00
  349.75, 1431.00
  350.02, 1723.00
  350.28, 1891.00
  350.55, 1734.00
  350.82, 1740.00
  351.09, 1778.00
  351.35, 1774.00
  351.62, 1643.00
  351.89, 1562.00
  352.15, 1875.00
  352.42, 1992.00
  352.69, 1728.00
  352.95, 1803.00
  353.22, 1770.00
  353.49, 1780.00
  353.76, 1482.00
  354.02, 1742.00
  354.29, 1806.00
  354.56, 1848.00
  354.82, 1704.00
  355.09, 1511.00
  355.36, 1881.00
  355.62, 1894.00
  355.89, 1568.00
  356.16, 1594.00
  356.42, 1967.00
  356.69, 1796.00
  356.96, 1714.00
  357.22, 1782.00
  357.49, 1939.00
  357.76, 1773.00
  358.03, 1379.00
  358.29, 1490.00
  358.56, 1769.00
  358.83, 1779.00
  359.09, 1478.00
  359.36, 1688.00
  359.63, 1860.00
  359.89, 1586.00
  360.16, 1494.00
  360.43, 1629.00
  360.69, 1842.00
  360.96, 1708.00
  361.23, 1562.00
  361.49, 1768.00
  361.76, 1851.00
  362.03, 1782.00
  362.29, 1551.00
  362.56, 1682.00
  362.83, 1766.00
  363.09, 1606.00
  363.36, 1478.00
  363.63, 1491.00
  363.89, 1752.00
  364.16, 1793.00
  364.43, 1415.00
  364.69, 1473.00
  364.96, 1821.00
  365.23, 1677.00
  365.49, 1446.00
  365.76, 1627.00
  366.03, 1753.00
  366.29, 1737.00
  366.56, 1554.00
  366.83, 1629.00
  367.09, 1853.00
  367.36, 1686.00
  367.63, 1462.00
  367.89, 1641.00
  368.16, 1892.00
  368.43, 1805.00
  368.69, 1580.00
  368.96, 1587.00
  369.23, 1795.00
  369.49, 1749.00
  369.76, 1475.00
  370.03, 1605.00
  370.29, 2020.00
  370.56, 1789.00
  370.82, 1566.00
  371.09, 1612.00
  371.36, 1968.00
  371.62, 1873.00
  371.89, 1627.00
  372.16, 1623.00
  372.42, 2115.00
  372.69, 2027.00
  372.96, 1499.00
  373.22, 1503.00
  373.49, 1758.00
  373.76, 1704.00
  374.02, 1485.00
  374.29, 1540.00
  374.55, 1858.00
  374.82, 1815.00
  375.09, 1527.00
  375.35, 1591.00
  375.62, 1821.00
  375.89, 1784.00
  376.15, 1602.00
  376.42, 1480.00
  376.69, 1675.00
  376.95, 1682.00
  377.22, 1585.00
  377.48, 1622.00
  377.75, 1788.00
  378.02, 1626.00
  378.28, 1473.00
  378.55, 1794.00
  378.82, 2186.00
  379.08, 1795.00
  379.35, 1539.00
  379.62, 1709.00
  379.88, 1849.00
  380.15, 1802.00
  380.41, 1660.00
  380.68, 1652.00
  380.95, 1885.00
  381.21, 1847.00
  381.48, 1461.00
  381.74, 1708.00
  382.01, 1860.00
  382.28, 1549.00
  382.54, 1351.00
  382.81, 1450.00
  383.08, 1783.00
  383.34, 1693.00
  383.61, 1563.00
  383.87, 1678.00
  384.14, 1828.00
  384.41, 1648.00
  384.67, 1532.00
  384.94, 1675.00
  385.21, 1762.00
  385.47, 1662.00
  385.74, 1413.00
  386.00, 1668.00
  386.27, 1862.00
  386.54, 1704.00
  386.80, 1653.00
  387.07, 1626.00
  387.33, 1862.00
  387.60, 1744.00
  387.87, 1528.00
  388.13, 1780.00
  388.40, 1754.00
  388.66, 2084.00
  388.93, 2430.00
  389.20, 1632.00
  389.46, 1877.00
  389.73, 1678.00
  389.99, 1521.00
  390.26, 1766.00
  390.53, 2008.00
  390.79, 2006.00
  391.06, 1851.00
  391.32, 1775.00
  391.59, 1849.00
  391.86, 1842.00
  392.12, 1616.00
  392.39, 1853.00
  392.65, 1822.00
  392.92, 1820.00
  393.19, 1677.00
  393.45, 1888.00
  393.72, 1854.00
  393.98, 1792.00
  394.25, 1458.00
  394.52, 1772.00
  394.78, 2012.00
  395.05, 1814.00
  395.31, 1536.00
  395.58, 1633.00
  395.84, 1952.00
  396.11, 1815.00
  396.38, 1640.00
  396.64, 1565.00
  396.91, 1762.00
  397.17, 1787.00
  397.44, 1558.00
  397.71, 1529.00
  397.97, 1690.00
  398.24, 1799.00
  398.50, 1564.00
  398.77, 1609.00
  399.03, 1886.00
  399.30, 1818.00
  399.57, 1688.00
  399.83, 1593.00
  400.10, 1870.00
  400.36, 1707.00
  400.63, 1629.00
  400.89, 1650.00
  401.16, 1979.00
  401.43, 1890.00
  401.69, 1665.00
  401.96, 1694.00
  402.22, 1733.00
  402.49, 1663.00
  402.75, 1423.00
  403.02, 1550.00
  403.29, 1981.00
  403.55, 1809.00
  403.82, 1563.00
  404.08, 1667.00
  404.35, 1704.00
  404.61, 1758.00
  404.88, 1565.00
  405.14, 1652.00
  405.41, 1947.00
  405.68, 1894.00
  405.94, 1656.00
  406.21, 1498.00
  406.47, 1782.00
  406.74, 1809.00
  407.00, 1605.00
  407.27, 1643.00
  407.53, 1905.00
  407.80, 1981.00
  408.07, 1534.00
  408.33, 1692.00
  408.60, 1931.00
  408.86, 1714.00
  409.13, 1591.00
  409.39, 1793.00
  409.66, 1921.00
  409.92, 1742.00
  410.19, 1462.00
  410.46, 1688.00
  410.72, 1775.00
  410.99, 1634.00
  411.25, 1464.00
  411.52, 1536.00
  411.78, 1886.00
  412.05, 2013.00
  412.31, 1688.00
  412.58, 1538.00
  412.84, 1782.00
  413.11, 1889.00
  413.37, 1756.00
  413.64, 1670.00
  413.91, 1766.00
  414.17, 1680.00
  414.44, 1418.00
  414.70, 1522.00
  414.97, 1590.00
  415.23, 1653.00
  415.50, 1547.00
  415.76, 1638.00
  416.03, 1854.00
  416.29, 1757.00
  416.56, 1625.00
  416.82, 1741.00
  417.09, 2031.00
  417.35, 1897.00
  417.62, 1427.00
  417.89, 1591.00
  418.15, 1830.00
  418.42, 1777.00
  418.68, 1645.00
  418.95, 1712.00
  419.21, 1806.00
  419.48, 1584.00
  419.74, 1392.00
  420.01, 1594.00
  420.27, 1745.00
  420.54, 1836.00
  420.80, 1766.00
  421.07, 1915.00
  421.33, 2145.00
  421.60, 1741.00
  421.86, 1461.00
  422.13, 1693.00
  422.39, 1924.00
  422.66, 1737.00
  422.92, 1535.00
  423.19, 1723.00
  423.45, 2005.00
  423.72, 1891.00
  423.98, 1627.00
  424.25, 1685.00
  424.51, 2119.00
  424.78, 1945.00
  425.04, 1653.00
  425.31, 1738.00
  425.58, 1734.00
  425.84, 1781.00
  426.11, 1468.00
  426.37, 1584.00
  426.64, 1968.00
  426.90, 1985.00
  427.17, 1549.00
  427.43, 1418.00
  427.70, 1726.00
  427.96, 1835.00
  428.23, 1730.00
  428.49, 1780.00
  428.76, 1652.00
  429.02, 1671.00
  429.29, 1515.00
  429.55, 1595.00
  429.82, 1850.00
  430.08, 1982.00
  430.34, 1770.00
  430.61, 1794.00
  430.87, 1998.00
  431.14, 1603.00
  431.40, 1439.00
  431.67, 1809.00
  431.93, 1902.00
  432.20, 1746.00
